Knot,Grid ID,tb,r,Parents
10n32,T208,-5,0,S196
10n32,T209,-5,0,S200
10n32,T210,-5,0,"S201, S197"
10n32,T211,-5,2,"S200, S201, S203"
10n32,T212,-5,4,S203
m10n32,T1763,-9,-4,S1435
m10n32,T1762,-9,-2,"S1435, S1434"
m10n32,T1764,-9,0,"S1436, S1434"
m10n32,T1765,-9,2,"S1436, S1437"
m10n32,T1766,-9,4,S1437
10n33,T215,-4,-3,S205
10n33,T216,-4,-3,S204
10n33,T218,-4,-3,S207
10n33,T213,-4,-1,"S210, S205, S207, S209, S204"
10n33,T220,-4,1,"S213, S215, S212, S210, S209"
10n33,T221,-4,3,S212
10n33,T222,-4,3,S215
10n33,T223,-4,3,S213
m10n33,T1769,-10,-3,S1439
m10n33,T1770,-10,-3,S1438
m10n33,T1767,-10,-1,"S1441, S1439"
m10n33,T1768,-10,-1,"S1440, S1438"
m10n33,T1771,-10,1,"S1440, S1442"
m10n33,T1772,-10,1,"S1443, S1441"
m10n33,T1773,-10,3,S1442
m10n33,T1774,-10,3,S1443
10n34,T225,1,-2,S216
10n34,T226,1,0,"S217, S216"
10n34,T227,1,2,S217
m10n34,T1777,-15,-6,S1446
m10n34,T1776,-15,-4,"S1446, S1445"
m10n34,T1775,-15,-2,"S1444, S1445"
m10n34,T1778,-15,0,"S1444, S1447"
m10n34,T1779,-15,2,"S1448, S1447"
m10n34,T1780,-15,4,"S1448, S1449"
m10n34,T1781,-15,6,S1449
10n35,T228,-7,-2,S218
10n35,T229,-7,0,"S218, S219"
10n35,T230,-7,2,S219
m10n35,T1783,-7,-4,S1452
m10n35,T1784,-7,-4,S1451
m10n35,T1782,-7,-2,"S1450, S1452, S1451"
m10n35,T1785,-7,0,"S1450, S1453"
m10n35,T1786,-7,2,"S1453, S1454, S1455"
m10n35,T1787,-7,4,S1455
m10n35,T1788,-7,4,S1454
10n36,T237,-12,-5,S223
10n36,T234,-12,-3,S222
10n36,T235,-12,-3,S220
10n36,T236,-12,-3,"S221, S223"
10n36,T231,-12,-1,"S225, S220"
10n36,T232,-12,-1,"S221, S224"
10n36,T233,-12,-1,"S226, S222"
10n36,T238,-12,1,"S229, S225"
10n36,T239,-12,1,"S228, S224"
10n36,T240,-12,1,"S227, S226"
10n36,T241,-12,3,S229
10n36,T242,-12,3,"S230, S228"
10n36,T243,-12,3,S227
10n36,T244,-12,5,S230
m10n36,T1792,-2,-3,S1457
m10n36,T1793,-2,-3,S1458
m10n36,T1794,-2,-3,S1456
m10n36,T1789,-2,-1,"S1457, S1459"
m10n36,T1790,-2,-1,"S1456, S1460"
m10n36,T1791,-2,-1,"S1461, S1458"
m10n36,T1795,-2,1,"S1464, S1459"
m10n36,T1796,-2,1,"S1463, S1460"
m10n36,T1797,-2,1,"S1462, S1461"
m10n36,T1798,-2,3,S1463
m10n36,T1799,-2,3,S1464
m10n36,T1800,-2,3,S1462
10n39,T245,-3,-2,S231
10n39,T246,-3,0,"S231, S232"
10n39,T247,-3,2,S232
m10n39,T1802,-11,-4,S1466
m10n39,T1803,-11,-4,S1467
m10n39,T1801,-11,-2,"S1465, S1467, S1466"
m10n39,T1804,-11,0,"S1465, S1468"
m10n39,T1805,-11,2,"S1468, S1470, S1469"
m10n39,T1806,-11,4,S1470
m10n39,T1807,-11,4,S1469
10n40,T259,-10,-3,S241
10n40,T260,-10,-3,S242
10n40,T257,-10,-1,"S243, S242"
10n40,T258,-10,-1,"S244, S241"
10n40,T261,-10,1,"S244, S245"
10n40,T262,-10,1,"S243, S246"
10n40,T263,-10,3,S246
10n40,T264,-10,3,S245
m10n40,T1816,-4,-3,S1476
m10n40,T1817,-4,-3,S1478
m10n40,T1818,-4,-3,S1475
m10n40,T1819,-4,-3,S1477
m10n40,T1814,-4,-1,"S1477, S1475, S1479"
m10n40,T1815,-4,-1,"S1478, S1476, S1480"
m10n40,T1820,-4,1,"S1484, S1482, S1479"
m10n40,T1821,-4,1,"S1483, S1481, S1480"
m10n40,T1822,-4,3,S1481
m10n40,T1823,-4,3,S1484
m10n40,T1824,-4,3,S1483
m10n40,T1825,-4,3,S1482
10n41,T266,-6,-3,S247
10n41,T265,-6,-1,"S248, S247"
10n41,T267,-6,1,"S248, S249"
10n41,T268,-6,3,S249
m10n41,T1827,-8,-3,S1488
m10n41,T1828,-8,-3,S1485
m10n41,T1829,-8,-3,S1486
m10n41,T1830,-8,-3,S1487
m10n41,T1826,-8,-1,"S1492, S1486, S1487, S1491, S1488, S1490, S1485"
m10n41,T1831,-8,1,"S1494, S1491, S1493"
m10n41,T1832,-8,1,"S1495, S1492, S1496"
m10n41,T1833,-8,1,"S1497, S1490"
m10n41,T1834,-8,3,S1494
m10n41,T1835,-8,3,S1497
m10n41,T1836,-8,3,S1493
m10n41,T1837,-8,3,S1495
m10n41,T1838,-8,3,S1496
10n42,T269,-1,-2,S254
10n42,T270,-1,-2,S251
10n42,T271,-1,-2,S255
10n42,T272,-1,-2,S250
10n42,T273,-1,-2,S252
10n42,T274,-1,-2,S253
10n42,T275,-1,0,"S252, S257, S261, S250"
10n42,T276,-1,0,"S260, S259, S253, S251"
10n42,T277,-1,0,"S254, S256, S255, S258"
10n42,T278,-1,2,S256
10n42,T279,-1,2,S257
10n42,T280,-1,2,S261
10n42,T281,-1,2,S260
10n42,T282,-1,2,S259
10n42,T283,-1,2,S258
m10n42,T1841,-13,-4,S1500
m10n42,T1839,-13,-2,"S1499, S1500"
m10n42,T1840,-13,-2,S1498
m10n42,T1842,-13,0,"S1502, S1499"
m10n42,T1843,-13,0,"S1498, S1501"
m10n42,T1844,-13,2,"S1502, S1503"
m10n42,T1845,-13,2,S1501
m10n42,T1846,-13,4,S1503
11n12,T350,-10,-3,S323
11n12,T351,-10,-3,S325
11n12,T352,-10,-3,S324
11n12,T353,-10,-3,S322
11n12,T349,-10,-1,"S322, S326, S325, S324, S323"
11n12,T354,-10,1,"S329, S330, S326, S327, S328"
11n12,T355,-10,3,S327
11n12,T356,-10,3,S330
11n12,T357,-10,3,S328
11n12,T358,-10,3,S329
m11n12,T1912,-4,-3,S1554
m11n12,T1913,-4,-3,S1555
m11n12,T1910,-4,-1,"S1557, S1554"
m11n12,T1911,-4,-1,"S1555, S1556"
m11n12,T1914,-4,1,"S1556, S1559"
m11n12,T1915,-4,1,"S1557, S1558"
m11n12,T1916,-4,3,S1558
m11n12,T1917,-4,3,S1559
11n20,T448,-5,-2,S401
11n20,T449,-5,-2,S400
11n20,T450,-5,0,"S400, S403, S402, S401"
11n20,T451,-5,2,S402
11n20,T452,-5,2,S403
m11n20,T2024,-9,-2,S1643
m11n20,T2025,-9,0,"S1643, S1644"
m11n20,T2026,-9,2,S1644
11n23,T455,-12,-3,S404
11n23,T456,-12,-3,S405
11n23,T453,-12,-1,"S406, S405"
11n23,T454,-12,-1,"S404, S407"
11n23,T457,-12,1,"S407, S408"
11n23,T458,-12,1,"S409, S406"
11n23,T459,-12,3,S409
11n23,T460,-12,3,S408
m11n23,T2029,-2,-3,S1647
m11n23,T2030,-2,-3,S1646
m11n23,T2031,-2,-3,S1648
m11n23,T2032,-2,-3,S1645
m11n23,T2027,-2,-1,"S1645, S1647, S1649"
m11n23,T2028,-2,-1,"S1648, S1646, S1650"
m11n23,T2033,-2,1,"S1649, S1653, S1652"
m11n23,T2034,-2,1,"S1654, S1650, S1651"
m11n23,T2035,-2,3,S1651
m11n23,T2036,-2,3,S1653
m11n23,T2037,-2,3,S1652
m11n23,T2038,-2,3,S1654
11n24,T463,-8,-3,S412
11n24,T464,-8,-3,S410
11n24,T465,-8,-3,S411
11n24,T466,-8,-3,S413
11n24,T461,-8,-1,"S411, S415, S413"
11n24,T462,-8,-1,"S412, S414, S410"
11n24,T467,-8,1,"S414, S417, S418"
11n24,T468,-8,1,"S415, S416, S419"
11n24,T469,-8,3,S419
11n24,T470,-8,3,S418
11n24,T471,-8,3,S416
11n24,T472,-8,3,S417
m11n24,T2042,-6,-3,S1655
m11n24,T2043,-6,-3,S1657
m11n24,T2044,-6,-3,S1659
m11n24,T2045,-6,-3,S1658
m11n24,T2046,-6,-3,S1656
m11n24,T2039,-6,-1,"S1660, S1658, S1655"
m11n24,T2040,-6,-1,"S1657, S1661, S1656"
m11n24,T2041,-6,-1,"S1659, S1662"
m11n24,T2047,-6,1,"S1660, S1665, S1664"
m11n24,T2048,-6,1,"S1663, S1666, S1661"
m11n24,T2049,-6,1,"S1667, S1662"
m11n24,T2050,-6,3,S1667
m11n24,T2051,-6,3,S1664
m11n24,T2052,-6,3,S1665
m11n24,T2053,-6,3,S1666
m11n24,T2054,-6,3,S1663
11n27,T475,-15,-4,S422
11n27,T476,-15,-4,S423
11n27,T473,-15,-2,"S423, S420"
11n27,T474,-15,-2,"S422, S421"
11n27,T477,-15,0,"S420, S424"
11n27,T478,-15,0,"S425, S421"
11n27,T479,-15,2,"S427, S424"
11n27,T480,-15,2,"S426, S425"
11n27,T481,-15,4,S427
11n27,T482,-15,4,S426
m11n27,T2055,1,-2,S1668
m11n27,T2056,1,-2,S1669
m11n27,T2057,1,0,"S1670, S1669"
m11n27,T2058,1,0,"S1671, S1668"
m11n27,T2059,1,2,S1670
m11n27,T2060,1,2,S1671
11n37,T483,-5,-2,S429
11n37,T484,-5,-2,S428
11n37,T485,-5,0,"S431, S428"
11n37,T486,-5,0,"S429, S430"
11n37,T487,-5,2,S430
11n37,T488,-5,2,S431
m11n37,T2063,-9,-4,S1675
m11n37,T2064,-9,-4,S1674
m11n37,T2065,-9,-4,S1677
m11n37,T2066,-9,-4,S1676
m11n37,T2061,-9,-2,"S1673, S1674, S1677"
m11n37,T2062,-9,-2,"S1675, S1676, S1672"
m11n37,T2067,-9,0,"S1678, S1672"
m11n37,T2068,-9,0,"S1679, S1673"
m11n37,T2069,-9,2,"S1678, S1683, S1680"
m11n37,T2070,-9,2,"S1679, S1681, S1682"
m11n37,T2071,-9,4,S1680
m11n37,T2072,-9,4,S1683
m11n37,T2073,-9,4,S1682
m11n37,T2074,-9,4,S1681
11n48,T489,-5,-2,S432
11n48,T490,-5,0,"S432, S433"
11n48,T491,-5,2,S433
m11n48,T2076,-9,-4,S1686
m11n48,T2077,-9,-4,S1687
m11n48,T2078,-9,-4,S1685
m11n48,T2075,-9,-2,"S1687, S1684, S1685, S1686"
m11n48,T2079,-9,0,"S1684, S1688"
m11n48,T2080,-9,2,"S1689, S1688, S1691, S1690"
m11n48,T2081,-9,4,S1691
m11n48,T2082,-9,4,S1689
m11n48,T2083,-9,4,S1690
11n49,T492,-7,-2,S434
11n49,T493,-7,0,"S434, S435"
11n49,T494,-7,2,S435
m11n49,T2084,-7,-2,S1693
m11n49,T2085,-7,0,"S1693, S1694"
m11n49,T2086,-7,2,S1694
11n50,T497,-4,-3,S436
11n50,T498,-4,-3,S437
11n50,T495,-4,-1,"S437, S438"
11n50,T496,-4,-1,"S439, S436"
11n50,T499,-4,1,"S439, S441"
11n50,T500,-4,1,"S438, S440"
11n50,T501,-4,3,S440
11n50,T502,-4,3,S441
m11n50,T2089,-10,-3,S1697
m11n50,T2090,-10,-3,S1700
m11n50,T2091,-10,-3,S1698
m11n50,T2092,-10,-3,S1699
m11n50,T2093,-10,-3,S1701
m11n50,T2094,-10,-3,S1696
m11n50,T2087,-10,-1,"S1700, S1697, S1699, S1703"
m11n50,T2088,-10,-1,"S1698, S1701, S1705, S1696"
m11n50,T2095,-10,1,"S1711, S1706, S1707, S1703"
m11n50,T2096,-10,1,"S1709, S1710, S1708, S1705"
m11n50,T2097,-10,3,S1711
m11n50,T2098,-10,3,S1706
m11n50,T2099,-10,3,S1709
m11n50,T2100,-10,3,S1708
m11n50,T2101,-10,3,S1707
m11n50,T2102,-10,3,S1710
11n57,T504,-15,-4,S443
11n57,T505,-15,-4,S444
11n57,T503,-15,-2,"S442, S443, S444"
11n57,T506,-15,0,"S442, S445"
11n57,T507,-15,2,"S447, S445, S448"
11n57,T508,-15,4,S448
11n57,T509,-15,4,S447
m11n57,T2103,1,-2,S1712
m11n57,T2104,1,0,"S1712, S1713"
m11n57,T2105,1,2,S1713
11n61,T512,-12,-3,S449
11n61,T513,-12,-3,S450
11n61,T514,-12,-3,S451
11n61,T510,-12,-1,"S449, S453"
11n61,T511,-12,-1,"S451, S452, S450"
11n61,T515,-12,1,"S455, S453"
11n61,T516,-12,1,"S454, S452, S456"
11n61,T517,-12,3,S455
11n61,T518,-12,3,S456
11n61,T519,-12,3,S454
m11n61,T2107,-2,-3,S1715
m11n61,T2108,-2,-3,S1714
m11n61,T2106,-2,-1,"S1715, S1714, S1716"
m11n61,T2109,-2,1,"S1716, S1717, S1718"
m11n61,T2110,-2,3,S1717
m11n61,T2111,-2,3,S1718
11n65,T521,-4,-3,S457
11n65,T520,-4,-1,"S458, S457"
11n65,T522,-4,1,"S458, S459"
11n65,T523,-4,3,S459
m11n65,T2113,-10,-3,S1720
m11n65,T2114,-10,-3,S1719
m11n65,T2112,-10,-1,"S1719, S1720, S1721"
m11n65,T2115,-10,1,"S1722, S1723, S1721"
m11n65,T2116,-10,3,S1722
m11n65,T2117,-10,3,S1723
11n70,T525,-11,-4,S461
11n70,T526,-11,-4,S462
11n70,T524,-11,-2,"S462, S460, S461"
11n70,T527,-11,0,"S460, S463"
11n70,T528,-11,2,"S464, S465, S463"
11n70,T529,-11,4,S464
11n70,T530,-11,4,S465
m11n70,T2118,-3,-2,S1724
m11n70,T2119,-3,0,"S1725, S1724"
m11n70,T2120,-3,2,S1725
11n79,T531,-9,-2,S466
11n79,T532,-9,0,"S466, S467"
11n79,T533,-9,2,S467
m11n79,T2121,-5,-2,S1726
m11n79,T2122,-5,0,"S1727, S1726"
m11n79,T2123,-5,2,S1727
11n81,T534,-15,-2,S468
11n81,T535,-15,0,"S469, S468"
11n81,T536,-15,2,S469
m11n81,T2124,1,-2,S1728
m11n81,T2125,1,0,"S1729, S1728"
m11n81,T2126,1,2,S1729
11n82,T538,-8,-3,S470
11n82,T537,-8,-1,"S471, S470"
11n82,T539,-8,1,"S471, S472"
11n82,T540,-8,3,S472
m11n82,T2129,-6,-3,S1730
m11n82,T2130,-6,-3,S1733
m11n82,T2131,-6,-3,S1732
m11n82,T2132,-6,-3,S1731
m11n82,T2127,-6,-1,"S1732, S1730, S1733, S1736"
m11n82,T2128,-6,-1,"S1731, S1735"
m11n82,T2133,-6,1,"S1738, S1739, S1736, S1737"
m11n82,T2134,-6,1,"S1740, S1735"
m11n82,T2135,-6,3,S1739
m11n82,T2136,-6,3,S1740
m11n82,T2137,-6,3,S1738
m11n82,T2138,-6,3,S1737
11n84,T541,-1,-2,S474
11n84,T542,-1,-2,S473
11n84,T543,-1,0,"S474, S476"
11n84,T544,-1,0,"S473, S475"
11n84,T545,-1,2,S476
11n84,T546,-1,2,S475
m11n84,T2140,-13,-4,S1745
m11n84,T2141,-13,-4,S1742
m11n84,T2142,-13,-4,S1744
m11n84,T2143,-13,-4,S1743
m11n84,T2139,-13,-2,"S1745, S1743, S1744, S1741, S1742"
m11n84,T2144,-13,0,"S1746, S1741"
m11n84,T2145,-13,2,"S1746, S1750, S1749, S1747, S1748"
m11n84,T2146,-13,4,S1749
m11n84,T2147,-13,4,S1747
m11n84,T2148,-13,4,S1748
m11n84,T2149,-13,4,S1750
11n86,T548,-9,-4,S480
11n86,T549,-9,-4,S479
11n86,T550,-9,-4,S478
11n86,T547,-9,-2,"S478, S480, S479, S477"
11n86,T551,-9,0,"S481, S477"
11n86,T552,-9,2,"S481, S484, S482, S483"
11n86,T553,-9,4,S484
11n86,T554,-9,4,S483
11n86,T555,-9,4,S482
m11n86,T2150,-5,-2,S1751
m11n86,T2151,-5,-2,S1752
m11n86,T2152,-5,0,"S1754, S1752"
m11n86,T2153,-5,0,"S1751, S1753"
m11n86,T2154,-5,2,S1754
m11n86,T2155,-5,2,S1753
11n88,T557,-15,-4,S486
11n88,T556,-15,-2,"S486, S485"
11n88,T558,-15,0,"S487, S485"
11n88,T559,-15,2,"S488, S487"
11n88,T560,-15,4,S488
m11n88,T2156,1,-2,S1755
m11n88,T2157,1,0,"S1756, S1755"
m11n88,T2158,1,2,S1756
11n92,T562,-6,-3,S489
11n92,T563,-6,-3,S490
11n92,T561,-6,-1,"S491, S489, S490"
11n92,T564,-6,1,"S491, S493, S492"
11n92,T565,-6,3,S493
11n92,T566,-6,3,S492
m11n92,T2160,-8,-3,S1757
m11n92,T2159,-8,-1,"S1757, S1759, S1760"
m11n92,T2161,-8,1,"S1762, S1760, S1759"
m11n92,T2163,-8,3,S1762
11n96,T568,-8,-3,S494
11n96,T567,-8,-1,"S494, S495"
11n96,T569,-8,1,"S496, S495"
11n96,T570,-8,3,S496
m11n96,T2166,-6,-3,S1764
m11n96,T2167,-6,-3,S1765
m11n96,T2165,-6,-1,"S1765, S1766, S1764"
m11n96,T2168,-6,1,"S1767, S1768, S1766"
m11n96,T2169,-6,3,S1768
m11n96,T2170,-6,3,S1767
11n99,T571,-1,-2,S497
11n99,T572,-1,0,"S497, S498"
11n99,T573,-1,2,S498
m11n99,T2172,-13,-4,S1770
m11n99,T2173,-13,-4,S1771
m11n99,T2171,-13,-2,"S1770, S1769, S1771"
m11n99,T2174,-13,0,"S1769, S1772"
m11n99,T2175,-13,2,"S1773, S1774, S1772"
m11n99,T2176,-13,4,S1773
m11n99,T2177,-13,4,S1774
11n102,T303,-3,-2,S286
11n102,T304,-3,0,"S286, S287"
11n102,T305,-3,2,S287
m11n102,T1867,-11,-2,S1522
m11n102,T1868,-11,0,"S1522, S1523"
m11n102,T1869,-11,2,S1523
11n104,T306,-15,-2,S288
11n104,T307,-15,0,"S288, S289"
11n104,T308,-15,2,S289
m11n104,T1870,1,-2,S1524
m11n104,T1871,1,0,"S1525, S1524"
m11n104,T1872,1,2,S1525
11n106,T310,-6,-3,S292
11n106,T311,-6,-3,S290
11n106,T312,-6,-3,S291
11n106,T309,-6,-1,"S293, S291, S290, S292"
11n106,T313,-6,1,"S293, S294, S296, S295"
11n106,T314,-6,3,S294
11n106,T315,-6,3,S296
